SAMPLE,STATION,SAMPLEDATE,NRS_CODE,TAXON_NAME,COUNTS,VOLUME_SAMPLED_M3
1153,North Stradbroke Ichthyo 30m,2016-04-12 10:45:00,NSF20160412,"Callionymidae - undifferentiated",21,221.3
1153,North Stradbroke Ichthyo 30m,2016-04-12 10:45:00,NSF20160412,"Cynoglossidae - undifferentiated",4,221.3
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,""Superclass" Pisces - undifferentiated",1,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Gonostomatidae - undifferentiated",1,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Myctophidae - undifferentiated",13,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Gonorynchus greyi",1,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Holocentridae - undifferentiated",1,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Scorpaenidae - undifferentiated",2,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Platycephalidae - undifferentiated",1,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Pegasus spp.",1,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Serranidae subfam. Anthiinae",6,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Apogonidae - undifferentiated",1,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Decapterus spp.",3,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Coryphaena spp.",4,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Lutjanidae - undifferentiated",2,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Haemulidae - undifferentiated",1,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Mullidae - undifferentiated",1,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Chaetodontidae - undifferentiated",5,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Pomacentridae - undifferentiated",36,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Sphyraena spp.",4,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Labridae - undifferentiated",27,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Petroscirtes lupus",1,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Callionymidae - undifferentiated",10,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Gempylus serpens",7,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Nomeidae - undifferentiated",1,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Balistidae - undifferentiated",2,397.69662579999999
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,""Superclass" Pisces - undifferentiated",2,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Malacosteidae - undifferentiated",1,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Myctophidae - undifferentiated",4,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Trachichthyidae - undifferentiated",1,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Berycidae - undifferentiated",1,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Antigonia spp.",1,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Syngnathidae - undifferentiated",4,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Platycephalus fuscus",8,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Platycephalidae - undifferentiated",11,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Pegasus spp.",2,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Pelates spp.",5,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Priacanthidae - undifferentiated",1,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Carangidae - undifferentiated",1,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Coryphaena spp.",1,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Mullidae - undifferentiated",5,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Chaetodontidae - undifferentiated",6,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Pomacentridae - undifferentiated",2,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Labridae - undifferentiated",3,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Creediidae - undifferentiated",1,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Chiasmodontidae - undifferentiated",1,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Petroscirtes lupus",39,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Callionymidae - undifferentiated",25,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Gobiidae - undifferentiated",48,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Gempylus serpens",2,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Engyprosopon spp.",1,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Monacanthidae - undifferentiated",1,398.47433009999997
681,North Stradbroke,2016-05-17 10:30:00,NSI20160517,"Ostraciidae - undifferentiated",1,398.47433009999997
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Gonostomatidae - undifferentiated",1,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Myctophidae - undifferentiated",10,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Antigonia spp.",1,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Fistulariidae - undifferentiated",1,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Scorpaenidae - undifferentiated",4,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Pegasus spp.",1,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Serranidae subfam. Anthiinae",11,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Decapterus spp.",1,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Coryphaena spp.",2,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Lutjanidae - undifferentiated",1,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Nemipteridae - undifferentiated",1,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Mullidae - undifferentiated",5,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Chaetodontidae - undifferentiated",7,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Pomacentridae - undifferentiated",36,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Sphyraena spp.",2,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Labridae - undifferentiated",24,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Callionymidae - undifferentiated",7,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Gobiidae - undifferentiated",5,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Microdesmidae - undifferentiated",2,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Gempylus serpens",11,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Engyprosopon spp.",2,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Pseudorhombus spp.",1,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Balistidae - undifferentiated",1,393.48787320000002
1166,North Stradbroke Ichthyo 30m,2016-05-17 10:30:00,NSF20160517,"Order Lophiiformes - undifferentiated",1,393.48787320000002
682,Maria Island,2016-05-31 09:45:00,MAI20160530,"Sardinops sagax",1,699.81
682,Maria Island,2016-05-31 09:45:00,MAI20160530,"Myctophidae - undifferentiated",1,699.81
682,Maria Island,2016-05-31 09:45:00,MAI20160530,"Pleuronectidae - undifferentiated",1,457.4
684,Rottnest Island,2016-02-23 08:57:00,ROT20160223,""Superclass" Pisces - undifferentiated",2,166.7946968
684,Rottnest Island,2016-02-23 08:57:00,ROT20160223,"Myctophidae - undifferentiated",2,166.7946968
684,Rottnest Island,2016-02-23 08:57:00,ROT20160223,"Pomacentridae - undifferentiated",2,166.7946968
684,Rottnest Island,2016-02-23 08:57:00,ROT20160223,"Labridae - undifferentiated",1,166.7946968
684,Rottnest Island,2016-02-23 08:57:00,ROT20160223,"Limnichthys spp.",3,166.7946968
684,Rottnest Island,2016-02-23 08:57:00,ROT20160223,"Tripterygiidae - undifferentiated",1,166.7946968
684,Rottnest Island,2016-02-23 08:57:00,ROT20160223,"Gobiidae - undifferentiated",1,166.7946968
684,Rottnest Island,2016-02-23 08:57:00,ROT20160223,"Tripterygiidae - undifferentiated",2,267.72851450000002
684,Rottnest Island,2016-02-23 08:57:00,ROT20160223,"Monacanthidae - undifferentiated",1,267.72851450000002
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Engraulis australis",1,19.473105489999998
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Gonostomatidae - undifferentiated",7,19.473105489999998
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Myctophidae - undifferentiated",6,19.473105489999998
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Zeidae - undifferentiated",1,19.473105489999998
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Triglidae & Peristediidae - undifferentiated",1,19.473105489999998
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Carangidae - undifferentiated",5,19.473105489999998
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Pomacentridae - undifferentiated",1,19.473105489999998
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Callionymidae - undifferentiated",1,19.473105489999998
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Scomber australasicus",3,19.473105489999998
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Tetraodontidae - undifferentiated",2,19.473105489999998
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,""Superclass" Pisces - undifferentiated",2,121.0016383
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Engraulis australis",1,121.0016383
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Myctophidae - undifferentiated",1,121.0016383
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Carangidae - undifferentiated",3,121.0016383
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Kyphosus spp.",1,121.0016383
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Parablennius spp.",1,121.0016383
685,Rottnest Island,2016-03-24 09:47:00,ROT20160324,"Tetraodontidae - undifferentiated",1,121.0016383
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Etrumeus teres",4,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Gonostomatidae - undifferentiated",2,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Melanostomiidae - undifferentiated",1,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Synodontidae - undifferentiated",1,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Myctophidae - undifferentiated",51,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Bregmaceros spp.",23,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Trachichthyidae - undifferentiated",2,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Scorpaenidae - undifferentiated",1,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Platycephalus fuscus",1,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Platycephalidae - undifferentiated",3,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Serranidae subfam. Anthiinae",1,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Serranidae subfam. Epinephelinae",1,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Carangidae - undifferentiated",1,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Decapterus spp.",3,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Brama spp.",1,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Lutjanidae - undifferentiated",4,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Nemipteridae - undifferentiated",5,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Lethrinus spp.",2,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Pempheris spp.",1,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Cirrhitidae - undifferentiated",2,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Labridae - undifferentiated",8,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Creediidae - undifferentiated",3,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Uranoscopidae - undifferentiated",1,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Callionymidae - undifferentiated",4,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Gobiidae - undifferentiated",2,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Gempylidae - undifferentiated",1,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Nomeidae - undifferentiated",3,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Crossorhombus spp.",2,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Cynoglossidae - undifferentiated",1,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Monacanthidae - undifferentiated",1,204.33799020000001
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Engraulis australis",1,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Malacosteidae - undifferentiated",1,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Synodontidae - undifferentiated",2,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Myctophidae - undifferentiated",31,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Paralepididae - undifferentiated",1,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Bregmaceros spp.",4,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Macroramphosus spp.",3,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Scorpaenidae - undifferentiated",3,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Triglidae & Peristediidae - undifferentiated",1,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Platycephalidae - undifferentiated",1,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Serranidae subfam. Anthiinae",2,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Pseudochromidae - undifferentiated",1,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Howella spp.",2,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Apogonidae - undifferentiated",1,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Trachurus novaezelandiae",1,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Pseudocaranx georgianus",2,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Brama spp.",2,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Lethrinus spp.",1,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Mullidae - undifferentiated",1,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Cirrhitidae - undifferentiated",1,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Labridae - undifferentiated",7,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Ammodytidae - undifferentiated",1,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Gobiidae - undifferentiated",2,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Nomeidae - undifferentiated",2,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Crossorhombus spp.",2,238.60272639999999
696,North Stradbroke,2016-06-23 10:30:00,NSI20160623,"Tetraodontidae - undifferentiated",1,238.60272639999999
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Etrumeus teres",1,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Engraulis australis",1,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Gonostomatidae - undifferentiated",1,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Myctophidae - undifferentiated",3,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Bregmaceros spp.",12,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Macroramphosus spp.",2,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Platycephalidae - undifferentiated",6,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Serranidae subfam. Anthiinae",2,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Trachurus novaezelandiae",4,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Decapterus spp.",2,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Nemipteridae - undifferentiated",2,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Lethrinus spp.",4,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Pempheris spp.",2,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Sphyraena spp.",2,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Labridae - undifferentiated",5,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Creedia spp.",1,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Callionymidae - undifferentiated",2,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Gobiidae - undifferentiated",2,353.3979794
1152,North Stradbroke Ichthyo 30m,2016-06-23 10:30:00,NSF20160623,"Engyprosopon spp.",1,353.3979794
697,Maria Island,2016-07-01 09:30:00,MAI20160630,""Superclass" Pisces - undifferentiated",1,542
697,Maria Island,2016-07-01 09:30:00,MAI20160630,"Syngnathidae - undifferentiated",1,542
697,Maria Island,2016-07-01 09:30:00,MAI20160630,""Superclass" Pisces - undifferentiated",1,438.9
698,Maria Island,2016-07-21 09:30:00,MAI20160720,"Platycephalidae - undifferentiated",3,400.9
699,Rottnest Island,2016-04-13 09:30:00,ROT20160413,"Gonostomatidae - undifferentiated",1,312.53038129999999
699,Rottnest Island,2016-04-13 09:30:00,ROT20160413,"Scorpaenidae - undifferentiated",1,312.53038129999999
699,Rottnest Island,2016-04-13 09:30:00,ROT20160413,"Sillaginidae - undifferentiated",1,312.53038129999999
699,Rottnest Island,2016-04-13 09:30:00,ROT20160413,"Carangidae - undifferentiated",1,312.53038129999999
699,Rottnest Island,2016-04-13 09:30:00,ROT20160413,"Kyphosus spp.",1,312.53038129999999
699,Rottnest Island,2016-04-13 09:30:00,ROT20160413,"Percophidae - undifferentiated",1,312.53038129999999
699,Rottnest Island,2016-04-13 09:30:00,ROT20160413,"Scomber australasicus",2,312.53038129999999
699,Rottnest Island,2016-04-13 09:30:00,ROT20160413,""Superclass" Pisces - undifferentiated",1,271.2510575
699,Rottnest Island,2016-04-13 09:30:00,ROT20160413,"Scorpaenidae - undifferentiated",2,271.2510575
699,Rottnest Island,2016-04-13 09:30:00,ROT20160413,"Platycephalidae - undifferentiated",1,271.2510575
699,Rottnest Island,2016-04-13 09:30:00,ROT20160413,"Creedia spp.",1,271.2510575
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,""Superclass" Pisces - undifferentiated",1,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Sardinops sagax",7,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Gonostomatidae - undifferentiated",4,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Synodontidae - undifferentiated",2,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Myctophidae - undifferentiated",4,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Centroberyx affinis",5,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Sillago ciliata",1,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Carangidae - undifferentiated",2,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Trachurus novaezelandiae",2,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Pseudocaranx georgianus",19,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Arripis trutta",11,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Acanthopagrus australis",1,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Pomacentridae - undifferentiated",1,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Cheilodactylus spp.",1,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Labridae - undifferentiated",1,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Callionymidae - undifferentiated",1,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Scombridae - undifferentiated",1,357
700,Port Hacking,2016-02-02 10:52:00,PHB20160201,"Order Anguilliformes - undifferentiated",1,357
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Etrumeus teres",5,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Sardinops sagax",9,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Engraulis australis",8,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Gonostomatidae - undifferentiated",4,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Scorpaenidae - undifferentiated",14,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Platycephalidae - undifferentiated",3,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Plesiopidae - undifferentiated",1,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Arripidae - undifferentiated",1,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Nemipteridae - undifferentiated",1,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Pempheris spp.",1,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Labridae - undifferentiated",2,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Creedia spp.",6,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Callionymidae - undifferentiated",2,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Scomber australasicus",2,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Bothidae - undifferentiated",1,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Monacanthidae - undifferentiated",1,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Order Lophiiformes - undifferentiated",1,238.22149880000001
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,""Superclass" Pisces - undifferentiated",5,236.01037869999999
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Engraulis australis",1,236.01037869999999
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Myctophidae - undifferentiated",1,236.01037869999999
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Aploactinidae - undifferentiated",1,236.01037869999999
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Platycephalidae - undifferentiated",2,236.01037869999999
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Creedia spp.",1,236.01037869999999
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Callionymidae - undifferentiated",2,236.01037869999999
701,Rottnest Island,2016-05-02 09:44:00,ROT20160502,"Gobiidae - undifferentiated",1,236.01037869999999
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,""Superclass" Pisces - undifferentiated",1,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Sardinops sagax",1,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Engraulis australis",6,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Synodontidae - undifferentiated",1,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Centroberyx affinis",1,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Scorpaenidae - undifferentiated",1,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Triglidae & Peristediidae - undifferentiated",6,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Platycephalus fuscus",5,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Platycephalidae - undifferentiated",80,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Ambassis jacksoniensis",4,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Verilus anomalus",2,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Serranidae subfam. Anthiinae",3,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Pelates spp.",1,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Sillaginidae - undifferentiated",4,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Sillago robusta",44,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Trachurus novaezelandiae",56,379
703,Port Hacking,2016-03-01 09:00:00,PHB20160229,"Pseudocaranx georgianus",1,379
